date,1001A,1002A,1003A,1004A,1005A,1006A,1007A,1008A,1009A,1010A,1011A,1012A,1013A,1014A,1015A,1016A,1017A,1018A,1019A,1020A,1021A,1023A,1024A,1025A,1026A,1027A,1028A,1029A,1030A,1031A,1032A,1033A,1034A,1035A,1036A,1037A,1038A,1039A,1040A,1041A,1042A,1043A,1044A,1045A,1046A,1047A,1048A,1049A,1050A,1051A,1052A,1053A,1054A,1055A,1056A,1057A,1058A,1059A,1060A,1061A,1062A,1063A,1064A,1065A,1066A,1067A,1068A,1069A,1070A,1071A,1072A,1073A,1074A,1075A,1076A,1077A,1078A,1079A,1080A
20140902,24.625,10.208333333333334,20.125,27.291666666666668,22.458333333333332,25.0,20.166666666666668,,16.208333333333332,17.083333333333332,24.666666666666668,17.375,34.47826086956522,39.95652173913044,34.69565217391305,41.91304347826087,32.78260869565217,17.636363636363637,40.08695652173913,41.43478260869565,34.34782608695652,32.73913043478261,36.31818181818182,34.130434782608695,29.391304347826086,42.23809523809524,39.08695652173913,39.869565217391305,37.30434782608695,35.391304347826086,41.65217391304348,37.26086956521739,37.34782608695652,48.45454545454545,30.26086956521739,30.391304347826086,26.652173913043477,29.608695652173914,,20.130434782608695,26.105263157894736,17.869565217391305,,18.26086956521739,17.91304347826087,88.52173913043478,92.17391304347827,64.95652173913044,66.78260869565217,41.869565217391305,38.608695652173914,43.65217391304348,43.130434782608695,44.04347826086956,25.695652173913043,15.695652173913043,17.772727272727273,11.318181818181818,20.782608695652176,20.782608695652176,29.695652173913043,21.434782608695652,17.304347826086957,16.91304347826087,34.142857142857146,29.869565217391305,36.26086956521739,30.26086956521739,34.95652173913044,51.78947368421053,74.78260869565217,59.30434782608695,52.56521739130435,62.21739130434783,72.0,51.17391304347826,51.0,73.47826086956522,66.26086956521739
20140903,17.217391304347824,12.91304347826087,8.08695652173913,14.565217391304348,12.695652173913043,17.130434782608695,16.782608695652176,,15.130434782608695,15.0,17.47826086956522,21.47826086956522,13.91304347826087,14.869565217391305,14.217391304347826,13.818181818181818,16.304347826086957,11.08695652173913,17.17391304347826,15.73913043478261,15.5,13.454545454545455,17.869565217391305,18.0,17.08695652173913,16.434782608695652,16.833333333333332,15.583333333333334,11.833333333333334,17.375,12.291666666666666,10.25,10.333333333333334,19.25,10.0,9.458333333333334,10.833333333333334,8.041666666666666,,7.0,9.291666666666666,9.75,5.636363636363637,8.478260869565217,8.708333333333334,27.958333333333332,28.375,29.041666666666668,21.916666666666668,21.90909090909091,14.91304347826087,21.652173913043477,25.08695652173913,22.652173913043477,20.041666666666668,11.565217391304348,11.166666666666666,5.230769230769231,14.291666666666666,17.363636363636363,14.75,16.75,16.083333333333332,18.956521739130434,30.083333333333332,7.6521739130434785,11.5,11.291666666666666,14.25,20.75,19.875,19.08695652173913,30.608695652173914,22.583333333333332,21.791666666666668,12.791666666666666,12.625,12.590909090909092,15.727272727272727
20140904,45.35,19.0,41.08695652173913,39.95652173913044,38.13636363636363,43.30434782608695,43.0,40.0,33.0,38.85,43.27272727272727,49.30434782608695,32.09090909090909,30.863636363636363,28.863636363636363,34.27272727272727,29.181818181818183,25.318181818181817,38.86363636363637,30.363636363636363,37.90909090909091,36.09090909090909,26.09090909090909,40.04761904761905,35.36363636363637,40.63636363636363,20.391304347826086,21.82608695652174,17.956521739130434,22.818181818181817,25.47826086956522,28.130434782608695,15.478260869565217,28.40909090909091,28.26086956521739,26.130434782608695,23.043478260869566,18.391304347826086,,16.608695652173914,29.869565217391305,15.826086956521738,17.09090909090909,26.0,18.347826086956523,63.69565217391305,53.56521739130435,48.47826086956522,47.65217391304348,32.86363636363637,37.0,37.130434782608695,32.77272727272727,40.27272727272727,34.15384615384615,19.363636363636363,14.956521739130435,10.19047619047619,16.727272727272727,18.571428571428573,15.869565217391305,18.695652173913043,19.782608695652176,23.0,30.9,29.434782608695652,30.347826086956523,30.434782608695652,33.4,17.772727272727273,14.347826086956522,13.826086956521738,42.65217391304348,52.54545454545455,45.65217391304348,26.130434782608695,29.181818181818183,20.772727272727273,25.130434782608695
20140905,93.31818181818181,67.36363636363636,95.9090909090909,87.23809523809524,85.95454545454545,93.22727272727273,87.68181818181819,89.68181818181819,75.4090909090909,78.18181818181819,99.0,86.5909090909091,62.52173913043478,57.65217391304348,52.17391304347826,65.6086956521739,54.391304347826086,56.391304347826086,59.391304347826086,63.25,66.26086956521739,62.869565217391305,57.91304347826087,68.19047619047619,49.95238095238095,72.04545454545455,67.33333333333333,64.5,51.041666666666664,74.0,63.708333333333336,75.0,52.5,76.2,63.708333333333336,60.916666666666664,37.76190476190476,42.75,,39.958333333333336,15.458333333333334,12.125,12.608695652173912,20.416666666666668,12.625,68.54166666666667,67.29166666666667,69.04166666666667,56.21052631578947,78.04347826086956,84.875,87.04166666666667,89.33333333333333,85.83333333333333,66.29166666666667,22.125,15.625,18.125,24.958333333333332,25.130434782608695,41.916666666666664,28.833333333333332,58.46153846153846,29.291666666666668,22.26086956521739,72.08333333333333,82.83333333333333,75.20833333333333,80.83333333333333,44.708333333333336,43.916666666666664,46.541666666666664,58.0,60.541666666666664,62.27272727272727,76.33333333333333,71.16666666666667,64.20833333333333,78.75
20140906,139.75,133.16666666666666,143.625,137.08333333333334,124.58333333333333,144.04166666666666,143.20833333333334,129.72727272727272,141.04166666666666,139.33333333333334,140.58333333333334,154.66666666666666,99.58333333333333,113.16666666666667,94.54166666666667,114.5,92.54166666666667,88.125,99.29166666666667,134.94444444444446,110.25,103.20833333333333,87.33333333333333,103.20833333333333,89.875,104.25,90.91666666666667,114.20833333333333,78.08333333333333,101.22727272727273,100.25,84.95833333333333,95.25,90.57894736842105,146.83333333333334,130.58333333333334,116.28571428571429,88.25,,92.08333333333333,31.0,19.291666666666668,24.75,39.458333333333336,33.708333333333336,85.04166666666667,79.375,76.0,28.541666666666668,107.5,122.29166666666667,126.0,113.58333333333333,107.66666666666667,92.16666666666667,49.52173913043478,43.375,52.083333333333336,46.791666666666664,53.130434782608695,75.04166666666667,66.95833333333333,85.0,77.91666666666667,10.041666666666666,115.5,112.75,106.95833333333333,117.20833333333333,95.54166666666667,91.375,82.70833333333333,96.04166666666667,98.75,106.91666666666667,75.25,81.16666666666667,68.0,75.95833333333333
20140907,149.75,131.83333333333334,155.75,142.20833333333334,137.0,151.875,150.16666666666666,164.0,168.5,152.95833333333334,157.375,150.83333333333334,123.20833333333333,109.375,100.10526315789474,129.5,97.0,103.625,102.625,,116.29166666666667,134.45833333333334,94.29166666666667,126.33333333333333,132.34782608695653,131.38095238095238,107.73913043478261,125.125,90.5,118.58333333333333,103.66666666666667,93.29166666666667,112.25,115.70833333333333,255.75,221.70833333333334,170.875,132.625,,147.33333333333334,91.52631578947368,48.958333333333336,51.5,89.6086956521739,67.45454545454545,130.20833333333334,132.0,98.29166666666667,94.91666666666667,134.95833333333334,151.75,170.83333333333334,157.04166666666666,156.20833333333334,116.58333333333333,74.43478260869566,48.166666666666664,64.34782608695652,54.166666666666664,79.54166666666667,98.95833333333333,77.875,102.5,83.95833333333333,18.291666666666668,123.16666666666667,132.79166666666666,111.91666666666667,124.91666666666667,94.29166666666667,96.125,79.45833333333333,124.125,146.04166666666666,163.875,96.04166666666667,92.0,85.56521739130434,93.79166666666667
20140908,15.791666666666666,6.833333333333333,9.458333333333334,14.75,14.458333333333334,13.416666666666666,14.130434782608695,21.0,13.416666666666666,8.416666666666666,14.458333333333334,18.958333333333332,36.869565217391305,38.65217391304348,38.958333333333336,39.875,36.083333333333336,33.08695652173913,43.083333333333336,,39.25,55.375,49.25,43.583333333333336,53.875,44.625,64.17391304347827,71.33333333333333,60.291666666666664,72.91666666666667,63.083333333333336,62.208333333333336,64.58333333333333,67.125,71.08333333333333,75.95833333333333,54.708333333333336,44.583333333333336,,44.75,47.523809523809526,15.75,20.47826086956522,38.333333333333336,28.125,125.45833333333333,125.83333333333333,71.41666666666667,97.58333333333333,70.73913043478261,79.21739130434783,69.81818181818181,75.34782608695652,80.78260869565217,55.73913043478261,7.863636363636363,10.416666666666666,3.5,9.916666666666666,14.0,16.565217391304348,12.166666666666666,10.666666666666666,14.708333333333334,20.083333333333332,30.25,37.95238095238095,32.714285714285715,36.5,48.45454545454545,45.791666666666664,41.166666666666664,58.125,61.458333333333336,74.58333333333333,90.125,4.833333333333333,85.08695652173913,72.8695652173913
20140909,42.833333333333336,26.291666666666668,31.608695652173914,40.791666666666664,37.166666666666664,36.666666666666664,30.782608695652176,39.958333333333336,30.333333333333332,27.75,38.208333333333336,39.083333333333336,29.0,16.863636363636363,25.954545454545453,28.5,24.523809523809526,23.59090909090909,30.954545454545453,5.0,26.454545454545453,26.227272727272727,19.954545454545453,31.681818181818183,23.90909090909091,30.818181818181817,32.57142857142857,51.47826086956522,43.47826086956522,48.73684210526316,42.82608695652174,37.04347826086956,40.608695652173914,37.72727272727273,46.91304347826087,40.69565217391305,33.30434782608695,27.956521739130434,,29.695652173913043,26.26086956521739,9.375,15.91304347826087,21.956521739130434,18.52173913043478,70.3913043478261,64.65217391304348,58.130434782608695,50.47826086956522,42.54545454545455,59.42857142857143,49.90909090909091,60.69565217391305,53.78260869565217,51.130434782608695,14.695652173913043,10.73913043478261,9.285714285714286,9.695652173913043,10.75,12.26086956521739,12.826086956521738,14.043478260869565,13.391304347826088,16.363636363636363,53.69565217391305,56.08695652173913,44.82608695652174,48.869565217391305,25.130434782608695,16.82608695652174,15.73913043478261,43.52173913043478,52.130434782608695,49.30434782608695,29.82608695652174,38.69565217391305,39.04347826086956,42.0
20140910,65.33333333333333,54.75,66.125,59.333333333333336,63.416666666666664,68.16666666666667,62.08695652173913,68.29166666666667,66.625,58.22727272727273,73.5,75.08695652173913,26.708333333333332,26.136363636363637,29.0,30.541666666666668,29.291666666666668,24.541666666666668,35.18181818181818,42.958333333333336,33.166666666666664,26.625,24.125,40.333333333333336,25.0,34.25,98.1,72.70833333333333,63.916666666666664,70.27272727272727,66.875,75.04166666666667,68.45833333333333,70.33333333333333,113.89473684210526,94.54166666666667,81.16666666666667,70.95833333333333,,69.16666666666667,29.347826086956523,12.625,19.916666666666668,23.25,18.375,92.29166666666667,82.66666666666667,76.125,65.0,55.416666666666664,78.95652173913044,82.58333333333333,64.0909090909091,87.95833333333333,60.82608695652174,24.916666666666668,22.416666666666668,13.166666666666666,8.541666666666666,19.708333333333332,25.208333333333332,18.875,28.583333333333332,24.75,18.166666666666668,50.375,56.541666666666664,51.041666666666664,51.25,27.75,21.375,18.043478260869566,55.625,58.916666666666664,59.0,53.833333333333336,60.666666666666664,68.125,63.40909090909091
20140911,98.43478260869566,61.65217391304348,95.17391304347827,88.0952380952381,88.1304347826087,96.3913043478261,86.6086956521739,66.95652173913044,64.17391304347827,68.63636363636364,89.26086956521739,87.0,46.08695652173913,30.652173913043477,55.47826086956522,52.30434782608695,44.69565217391305,43.869565217391305,56.86363636363637,60.08695652173913,47.21739130434783,38.73913043478261,30.695652173913043,49.47826086956522,28.82608695652174,53.526315789473685,120.95,88.56521739130434,83.30434782608695,90.56521739130434,73.69565217391305,93.30434782608695,83.6086956521739,79.3913043478261,81.04347826086956,69.1304347826087,66.78260869565217,81.95652173913044,,83.5625,29.333333333333332,13.0,21.47826086956522,29.130434782608695,21.347826086956523,97.19047619047619,97.08695652173913,84.52173913043478,68.43478260869566,92.47826086956522,100.26086956521739,102.21739130434783,109.1304347826087,99.34782608695652,103.34782608695652,58.78260869565217,23.82608695652174,16.347826086956523,41.73913043478261,52.869565217391305,41.82608695652174,39.391304347826086,58.17391304347826,41.72727272727273,15.217391304347826,77.91304347826087,92.8695652173913,79.69565217391305,86.34782608695652,38.34782608695652,37.04347826086956,37.56521739130435,57.34782608695652,56.69565217391305,59.56521739130435,90.43478260869566,77.95454545454545,90.95652173913044,77.69565217391305
20140912,69.58333333333333,69.5,71.20833333333333,68.04347826086956,68.41666666666667,69.625,63.666666666666664,91.08695652173913,84.8695652173913,88.8695652173913,72.375,62.166666666666664,46.65217391304348,37.30434782608695,51.17391304347826,58.47826086956522,47.52173913043478,44.91304347826087,55.73913043478261,60.608695652173914,51.26086956521739,56.36842105263158,50.40909090909091,48.608695652173914,59.75,48.95238095238095,33.708333333333336,26.875,22.75,25.0,26.25,25.5,21.625,13.125,131.66666666666666,121.0,91.04166666666667,105.04166666666667,,100.2,44.416666666666664,22.875,41.26086956521739,40.0,32.21739130434783,49.0,50.083333333333336,40.291666666666664,25.65,34.608695652173914,36.0,48.458333333333336,34.75,38.791666666666664,44.875,21.708333333333332,18.958333333333332,12.541666666666666,24.416666666666668,39.5,65.16666666666667,51.041666666666664,82.08333333333333,61.625,50.22727272727273,45.625,54.43478260869565,49.416666666666664,50.833333333333336,34.291666666666664,36.166666666666664,27.681818181818183,48.875,54.166666666666664,57.291666666666664,43.208333333333336,19.375,41.73913043478261,35.625
20140913,65.26086956521739,67.8695652173913,61.78260869565217,59.26086956521739,62.17391304347826,64.0,66.04347826086956,69.65217391304348,79.22727272727273,80.26086956521739,69.3913043478261,68.47826086956522,45.78260869565217,40.47826086956522,48.0,51.43478260869565,41.26086956521739,42.56521739130435,57.21739130434783,60.130434782608695,52.47826086956522,72.25,57.47826086956522,63.34782608695652,61.27777777777778,55.26086956521739,57.21739130434783,52.47826086956522,42.91304347826087,51.17391304347826,43.869565217391305,49.608695652173914,50.43478260869565,36.26086956521739,,115.8695652173913,103.82608695652173,110.04347826086956,,118.82608695652173,42.54545454545455,26.73913043478261,48.608695652173914,43.91304347826087,34.608695652173914,81.04347826086956,80.73913043478261,71.82608695652173,40.391304347826086,55.391304347826086,66.81818181818181,66.9047619047619,61.56521739130435,65.8695652173913,70.21739130434783,15.909090909090908,22.652173913043477,13.608695652173912,22.608695652173914,43.61904761904762,43.78260869565217,38.34782608695652,56.0,44.608695652173914,75.91304347826087,48.714285714285715,55.08695652173913,49.869565217391305,50.86363636363637,47.82608695652174,53.47826086956522,41.91304347826087,68.26086956521739,87.17391304347827,79.73913043478261,45.78260869565217,49.47826086956522,63.17391304347826,57.43478260869565
20140914,50.291666666666664,22.875,47.666666666666664,45.958333333333336,46.625,49.541666666666664,42.791666666666664,41.75,36.3,25.75,48.333333333333336,45.958333333333336,72.625,59.25,75.58333333333333,81.95833333333333,61.458333333333336,64.25,68.54166666666667,85.25,75.04166666666667,63.25,71.79166666666667,69.95833333333333,60.333333333333336,81.85714285714286,78.23809523809524,70.04166666666667,69.75,61.08695652173913,59.875,69.54166666666667,65.45833333333333,30.916666666666668,41.625,72.20833333333333,88.08333333333333,69.875,,72.33333333333333,48.208333333333336,32.625,50.208333333333336,47.833333333333336,41.0,133.75,121.04166666666667,99.0,97.95833333333333,85.84210526315789,104.33333333333333,110.16666666666667,105.04166666666667,108.04166666666667,96.25,9.347826086956522,9.217391304347826,4.0,13.727272727272727,27.458333333333332,27.458333333333332,23.5,30.85,28.416666666666668,42.69565217391305,63.38095238095238,59.125,60.75,56.55,67.5,74.91666666666667,63.333333333333336,92.91666666666667,90.75,105.45833333333333,74.0,96.25,103.625,90.91666666666667
20140915,22.416666666666668,8.695652173913043,15.875,18.625,26.714285714285715,22.458333333333332,21.208333333333332,17.043478260869566,15.789473684210526,12.956521739130435,20.695652173913043,22.125,34.583333333333336,40.0,40.73913043478261,32.833333333333336,27.375,30.375,33.791666666666664,38.416666666666664,34.25,32.666666666666664,35.375,41.130434782608695,43.421052631578945,45.47826086956522,45.75,35.791666666666664,19.916666666666668,38.75,31.125,29.125,30.041666666666668,12.291666666666666,30.0,29.208333333333332,28.583333333333332,27.041666666666668,,27.125,24.75,15.583333333333334,21.681818181818183,23.541666666666668,17.25,37.541666666666664,33.916666666666664,33.875,25.875,28.75,27.708333333333332,41.40909090909091,34.857142857142854,37.666666666666664,38.875,7.0,10.041666666666666,3.3,2.3333333333333335,20.416666666666668,14.625,16.125,11.041666666666666,17.458333333333332,36.333333333333336,12.857142857142858,21.90909090909091,21.333333333333332,20.444444444444443,38.041666666666664,39.166666666666664,35.791666666666664,58.958333333333336,51.083333333333336,54.833333333333336,13.333333333333334,19.333333333333332,27.5,17.083333333333332
20140916,31.0625,13.3125,39.5,41.130434782608695,41.65217391304348,41.47826086956522,36.78260869565217,47.391304347826086,35.125,23.304347826086957,42.47826086956522,42.73913043478261,64.41666666666667,65.5,66.54166666666667,76.41666666666667,58.75,62.916666666666664,67.5,74.5,73.58333333333333,58.47826086956522,64.91666666666667,73.56521739130434,59.791666666666664,85.27272727272727,44.78947368421053,31.083333333333332,32.65217391304348,42.130434782608695,34.916666666666664,41.69565217391305,39.333333333333336,10.0,62.875,60.130434782608695,64.0,53.73684210526316,,61.09090909090909,33.869565217391305,17.458333333333332,26.652173913043477,20.625,21.25,37.666666666666664,26.40909090909091,29.958333333333332,23.083333333333332,45.0,53.0,52.21052631578947,67.33333333333333,58.041666666666664,58.125,13.166666666666666,14.333333333333334,8.466666666666667,4.666666666666667,26.083333333333332,18.043478260869566,15.875,17.625,15.208333333333334,32.52173913043478,57.041666666666664,54.04347826086956,53.833333333333336,53.041666666666664,48.75,53.791666666666664,40.708333333333336,72.125,80.16666666666667,86.29166666666667,24.25,29.041666666666668,26.391304347826086,20.458333333333332
20140917,51.833333333333336,96.57142857142857,35.30434782608695,34.08695652173913,33.17391304347826,47.08695652173913,50.26086956521739,57.13636363636363,65.05882352941177,80.04545454545455,45.95652173913044,55.43478260869565,33.91304347826087,49.73913043478261,40.30434782608695,42.130434782608695,34.52173913043478,37.69565217391305,42.43478260869565,42.391304347826086,36.47826086956522,33.588235294117645,25.782608695652176,37.391304347826086,34.08695652173913,40.0,32.36363636363637,20.434782608695652,29.0,29.26086956521739,20.608695652173914,30.91304347826087,22.565217391304348,15.521739130434783,45.69565217391305,44.08695652173913,52.65217391304348,20.0,,36.52173913043478,48.04347826086956,32.43478260869565,40.05882352941177,46.56521739130435,33.26086956521739,49.26086956521739,34.17391304347826,41.08695652173913,36.78260869565217,20.0,33.21739130434783,43.88235294117647,,36.04347826086956,35.17391304347826,9.80952380952381,12.136363636363637,5.7894736842105265,13.565217391304348,25.214285714285715,30.782608695652176,27.47826086956522,32.43478260869565,30.043478260869566,39.72727272727273,28.391304347826086,37.0,29.391304347826086,28.391304347826086,27.17391304347826,31.782608695652176,26.652173913043477,39.04545454545455,47.30434782608695,44.1578947368421,28.869565217391305,27.772727272727273,34.391304347826086,27.08695652173913
20140918,68.34782608695652,53.65217391304348,68.13636363636364,61.095238095238095,58.0,66.0952380952381,64.73913043478261,61.69565217391305,56.166666666666664,63.47826086956522,70.3913043478261,54.08695652173913,67.91666666666667,52.34782608695652,66.625,65.20833333333333,55.333333333333336,61.166666666666664,56.91304347826087,67.70833333333333,68.08333333333333,40.55555555555556,72.375,66.375,66.69565217391305,80.95833333333333,49.875,31.458333333333332,36.833333333333336,38.208333333333336,32.916666666666664,37.583333333333336,43.083333333333336,20.791666666666668,60.333333333333336,55.125,71.76190476190476,47.375,,48.708333333333336,36.791666666666664,22.52173913043478,34.77272727272727,33.416666666666664,26.291666666666668,64.91666666666667,51.375,41.625,44.52173913043478,44.666666666666664,75.0,78.34782608695652,63.0,59.541666666666664,81.91666666666667,8.909090909090908,9.375,6.260869565217392,13.5,,23.5,23.375,26.916666666666668,29.958333333333332,44.22727272727273,49.541666666666664,59.541666666666664,57.81818181818182,51.125,44.5,44.708333333333336,39.833333333333336,66.375,63.833333333333336,74.70833333333333,48.416666666666664,56.208333333333336,58.69565217391305,54.875
20140919,96.5,64.5,93.91666666666667,93.08333333333333,86.04347826086956,83.125,76.125,91.0,80.0,70.6086956521739,89.5,83.91666666666667,65.29166666666667,39.166666666666664,59.25,73.25,58.833333333333336,63.25,58.041666666666664,70.83333333333333,72.0,86.73913043478261,68.20833333333333,73.83333333333333,81.79166666666667,79.16666666666667,86.15,69.125,61.56521739130435,73.4090909090909,58.583333333333336,65.0,68.70833333333333,39.75,78.0,72.125,78.95833333333333,55.25,,74.20833333333333,82.95238095238095,44.791666666666664,65.375,80.25,49.541666666666664,87.91666666666667,66.125,49.208333333333336,60.5,72.83333333333333,104.6,123.81818181818181,162.66666666666666,95.04166666666667,118.20833333333333,14.227272727272727,15.25,9.583333333333334,17.166666666666668,19.0,27.625,24.5,29.541666666666668,13.478260869565217,46.61904761904762,68.5,73.29166666666667,66.91666666666667,68.95833333333333,63.416666666666664,65.58333333333333,54.958333333333336,68.25,66.95833333333333,77.14285714285714,99.875,105.75,117.79166666666667,109.0
20140920,136.75,90.29166666666667,137.58333333333334,136.3913043478261,121.33333333333333,133.95833333333334,123.125,112.08333333333333,94.8695652173913,95.08333333333333,129.625,136.5,91.52173913043478,68.47826086956522,94.1304347826087,109.3913043478261,86.34782608695652,86.65217391304348,89.8695652173913,109.1304347826087,95.56521739130434,81.65217391304348,80.6086956521739,93.0,87.21739130434783,101.65217391304348,155.47368421052633,118.52173913043478,119.17391304347827,129.5909090909091,109.6086956521739,107.04347826086956,126.04347826086956,90.30434782608695,98.82608695652173,90.78260869565217,88.82608695652173,93.43478260869566,,118.8695652173913,97.26086956521739,69.73913043478261,98.65217391304348,103.0,76.08695652173913,142.69565217391303,114.56521739130434,90.73913043478261,104.52173913043478,109.8695652173913,138.08695652173913,170.38095238095238,,149.8695652173913,129.2608695652174,19.045454545454547,14.956521739130435,10.263157894736842,26.17391304347826,,42.34782608695652,46.26086956521739,54.30434782608695,6.478260869565218,64.18181818181819,131.47826086956522,128.8695652173913,131.2608695652174,119.58823529411765,76.73913043478261,92.08695652173913,75.26086956521739,106.04347826086956,108.8695652173913,129.82608695652175,138.82608695652175,158.2173913043478,170.65217391304347,163.17391304347825
20140921,108.83333333333333,94.75,103.875,105.33333333333333,93.83333333333333,111.41666666666667,113.29166666666667,81.25,80.34782608695652,96.08333333333333,106.75,127.83333333333333,56.04347826086956,40.08695652173913,52.52173913043478,60.0,47.26086956521739,67.6,51.47826086956522,61.04347826086956,50.56521739130435,27.217391304347824,24.956521739130434,41.34782608695652,28.565217391304348,43.43478260869565,209.57142857142858,133.54545454545453,141.25,140.95652173913044,114.65217391304348,118.52173913043478,131.08695652173913,96.54166666666667,43.333333333333336,48.588235294117645,44.07142857142857,39.375,,53.666666666666664,24.75,17.458333333333332,28.916666666666668,23.583333333333332,17.75,168.5,141.125,100.16666666666667,160.92307692307693,114.6086956521739,154.1304347826087,159.95652173913044,,137.69565217391303,150.2173913043478,14.916666666666666,19.5,20.384615384615383,27.208333333333332,21.666666666666668,28.304347826086957,27.0,31.17391304347826,4.739130434782608,45.30434782608695,79.08695652173913,86.43478260869566,85.04347826086956,81.69565217391305,93.52173913043478,104.21739130434783,86.21739130434783,183.92307692307693,177.04166666666666,214.875,155.625,181.125,199.7391304347826,175.56521739130434
20140922,102.36363636363636,85.9090909090909,96.77272727272727,100.68181818181819,90.86363636363636,96.6,93.53333333333333,87.36363636363636,83.33333333333333,87.95454545454545,98.04545454545455,101.70588235294117,64.21052631578948,42.77272727272727,61.27272727272727,68.52631578947368,56.54545454545455,82.0909090909091,76.0,74.05,62.59090909090909,41.77272727272727,54.0,57.22727272727273,37.40909090909091,67.95454545454545,135.83333333333334,118.43478260869566,106.04347826086956,112.17391304347827,118.17391304347827,121.34782608695652,135.56521739130434,83.82608695652173,55.642857142857146,,55.65217391304348,51.0,,82.65217391304348,46.43478260869565,31.0,50.56521739130435,47.47826086956522,35.26086956521739,48.13333333333333,74.08695652173913,72.65217391304348,87.23809523809524,80.0,108.95454545454545,106.34782608695652,168.2,108.3913043478261,104.78260869565217,24.17391304347826,26.08695652173913,14.461538461538462,40.04347826086956,71.58333333333333,73.82608695652173,68.1304347826087,90.21739130434783,38.56521739130435,117.04347826086956,66.26086956521739,80.17391304347827,75.5,75.73913043478261,86.95652173913044,101.56521739130434,80.95652173913044,129.34782608695653,130.91304347826087,160.34782608695653,134.69565217391303,154.34782608695653,165.6086956521739,151.69565217391303
20140923,58.34782608695652,30.17391304347826,53.52173913043478,61.26086956521739,54.43478260869565,,,49.47826086956522,44.91304347826087,37.17391304347826,49.608695652173914,34.76923076923077,85.1304347826087,57.21739130434783,74.21739130434783,96.52173913043478,70.08695652173913,74.73913043478261,89.43478260869566,96.73913043478261,80.42857142857143,89.1304347826087,98.82608695652173,80.6086956521739,83.30434782608695,94.52173913043478,109.91304347826087,98.0625,84.08695652173913,84.04347826086956,75.95652173913044,97.4,112.91304347826087,33.65217391304348,73.0,,67.82608695652173,55.73913043478261,,89.52173913043478,30.652173913043477,24.91304347826087,51.0,42.47826086956522,32.82608695652174,149.56521739130434,125.08695652173913,161.57894736842104,111.86363636363636,63.52173913043478,105.47826086956522,97.47826086956522,,85.34782608695652,87.78260869565217,11.909090909090908,21.47826086956522,5.461538461538462,15.73913043478261,23.47826086956522,35.0,35.43478260869565,33.81818181818182,27.608695652173914,55.18181818181818,66.1304347826087,75.04347826086956,74.43478260869566,73.95652173913044,129.0,157.52173913043478,121.04347826086956,149.17391304347825,153.7826086956522,233.34782608695653,128.30434782608697,138.17391304347825,160.2608695652174,133.52173913043478
20140924,45.0,22.666666666666668,33.75,38.608695652173914,32.375,47.375,37.333333333333336,30.25,22.791666666666668,31.75,36.458333333333336,38.125,44.041666666666664,23.181818181818183,39.833333333333336,48.708333333333336,40.291666666666664,39.04545454545455,45.0,55.291666666666664,42.125,28.458333333333332,29.75,46.458333333333336,31.291666666666668,38.708333333333336,97.76190476190476,92.3,77.0,87.0,81.91666666666667,98.66666666666667,100.65217391304348,57.208333333333336,38.958333333333336,,36.208333333333336,29.666666666666668,,55.541666666666664,11.333333333333334,12.708333333333334,21.541666666666668,13.833333333333334,11.958333333333334,99.125,85.375,110.16666666666667,89.66666666666667,68.375,79.16666666666667,78.66666666666667,95.71428571428571,78.91666666666667,79.83333333333333,7.954545454545454,13.333333333333334,3.142857142857143,10.521739130434783,22.625,14.916666666666666,11.958333333333334,9.916666666666666,11.375,25.130434782608695,42.375,44.458333333333336,44.916666666666664,51.55555555555556,30.875,40.25,28.82608695652174,100.20833333333333,105.83333333333333,141.875,89.04166666666667,96.91666666666667,113.33333333333333,96.5
20140925,124.29166666666667,87.75,112.45833333333333,114.25,105.83333333333333,122.08333333333333,117.875,96.1304347826087,77.4,90.0,119.08333333333333,127.70833333333333,42.291666666666664,56.375,46.0,46.43478260869565,41.916666666666664,38.75,51.476190476190474,57.82608695652174,47.75,53.19047619047619,32.708333333333336,53.791666666666664,53.82608695652174,57.21739130434783,86.75,84.375,90.95833333333333,107.18181818181819,95.45833333333333,87.625,108.79166666666667,62.541666666666664,61.875,,56.625,50.5,,77.79166666666667,31.266666666666666,36.8,25.25,21.541666666666668,21.791666666666668,82.54166666666667,82.875,71.54166666666667,86.70833333333333,58.47826086956522,84.54166666666667,93.75,108.91666666666667,93.16666666666667,86.125,10.375,18.0,8.411764705882353,16.25,26.791666666666668,24.791666666666668,23.333333333333332,27.5,20.916666666666668,41.95454545454545,59.583333333333336,67.66666666666667,66.875,,40.391304347826086,26.166666666666668,26.916666666666668,60.875,58.791666666666664,71.04166666666667,76.625,87.875,99.91666666666667,88.04166666666667
